Date,Month,Day,Day of the Week,Open,High,Low,Close,Adj Close,Volume,company_name,close_variation,close_variation%,days_since_last_increase,days_since_last_decrease,Will Increase,Predicted
2024-04-10,4,10,2,422.1900024414063,424.0299987792969,419.7000122070313,423.260009765625,422.4979248046875,16216600,MICROSOFT,4.661590576171875,1.011033404668974,1.0,0.0,True,True
2024-04-11,4,11,3,425.8200073242188,429.3699951171875,422.3599853515625,427.9299926757813,427.1595153808594,17966400,MICROSOFT,-6.019134521484375,0.9859089302596532,0.0,1.0,False,False
2024-04-12,4,12,4,424.0499877929688,425.1799926757813,419.7699890136719,421.8999938964844,421.140380859375,19232100,MICROSOFT,-8.2451171875,0.9804219268390386,1.0,0.0,False,False
2024-04-15,4,15,0,426.6000061035156,426.8200073242188,413.4299926757813,413.6400146484375,412.895263671875,20273500,MICROSOFT,0.93829345703125,1.0022724732870196,2.0,0.0,True,True
2024-04-16,4,16,1,414.5700073242188,418.3999938964844,413.7300109863281,414.5799865722656,413.8335571289063,16765600,MICROSOFT,-2.735076904296875,0.99339087694272,0.0,1.0,False,False
2024-04-17,4,17,2,417.25,418.8800048828125,410.3299865722656,411.8399963378906,411.0984802246094,15855500,MICROSOFT,-7.556365966796875,0.9816190856199022,1.0,0.0,False,False
2024-04-18,4,18,3,410.6300048828125,411.8900146484375,403.9500122070313,404.2699890136719,403.5421142578125,21029900,MICROSOFT,-5.140716552734375,0.9872610159606536,2.0,0.0,False,False
2024-04-19,4,19,4,404.0299987792969,405.4800109863281,397.7699890136719,399.1199951171875,398.4013977050781,30276500,MICROSOFT,1.836669921875,1.004610099092159,3.0,0.0,True,True
2024-04-22,4,22,0,400.0799865722656,402.8500061035156,395.75,400.9599914550781,400.2380676269531,20286900,MICROSOFT,6.598114013671875,1.0164854733903566,0.0,1.0,True,True
2024-04-23,4,23,1,404.239990234375,408.2000122070313,403.05999755859375,407.5700073242188,406.836181640625,15734500,MICROSOFT,1.4873046875,1.0036557827317674,0.0,2.0,True,True
2024-04-24,4,24,2,409.55999755859375,412.4700012207031,406.7799987792969,409.05999755859375,408.323486328125,15065300,MICROSOFT,-10.001953125,0.975504830214536,0.0,3.0,False,False
2024-04-25,4,25,3,394.0299987792969,399.8900146484375,388.0299987792969,399.0400085449219,398.321533203125,40586500,MICROSOFT,7.26690673828125,1.018243820965048,1.0,0.0,True,True
2024-04-26,4,26,4,412.1700134277344,413.0,405.760009765625,406.3200073242188,405.5884399414063,29694700,MICROSOFT,-4.06268310546875,0.989983237426452,0.0,1.0,False,False
2024-04-29,4,29,0,405.25,406.3200073242188,399.1900024414063,402.25,401.5257568359375,19582100,MICROSOFT,-12.896759033203123,0.967880618332356,1.0,0.0,False,False
2024-04-30,4,30,1,401.489990234375,402.1600036621094,389.1700134277344,389.3299865722656,388.6289978027344,28781400,MICROSOFT,5.59991455078125,1.0144094099576784,2.0,0.0,True,True
2024-05-01,5,1,2,392.6099853515625,401.7200012207031,390.30999755859375,394.9400024414063,394.2289123535156,23562500,MICROSOFT,2.894775390625,1.0073428794791923,0.0,1.0,True,True
2024-05-02,5,2,3,397.6600036621094,399.9299926757813,394.6499938964844,397.8399963378906,397.1236877441406,17709400,MICROSOFT,8.80413818359375,1.022169763364169,0.0,2.0,True,True
2024-05-03,5,3,4,402.2799987792969,407.1499938964844,401.8599853515625,406.6600036621094,405.9278259277344,17446700,MICROSOFT,6.86761474609375,1.0169183148023864,0.0,3.0,True,True
2024-05-06,5,6,0,408.760009765625,413.9299926757813,406.3699951171875,413.5400085449219,412.7954406738281,16996600,MICROSOFT,-4.19244384765625,0.9898437738536726,0.0,4.0,False,False
2024-05-07,5,7,1,414.6600036621094,414.6700134277344,409.0899963378906,409.3399963378906,408.6029968261719,20018200,MICROSOFT,1.197845458984375,1.0029315630778253,1.0,0.0,True,True
2024-05-08,5,8,2,408.1700134277344,412.2300109863281,406.7099914550781,410.5400085449219,409.80084228515625,11792300,MICROSOFT,1.77679443359375,1.0043357510533308,0.0,1.0,True,True
2024-05-09,5,9,3,410.5700073242188,412.7200012207031,409.1000061035156,412.3200073242188,411.57763671875,14689700,MICROSOFT,2.415618896484375,1.0058691694615445,0.0,2.0,True,True
2024-05-10,5,10,4,412.9400024414063,415.3800048828125,411.7999877929688,414.739990234375,413.9932556152344,13402300,MICROSOFT,-1.018157958984375,0.9975406411936076,0.0,3.0,False,False
2024-05-13,5,13,0,418.010009765625,418.3500061035156,410.8200073242188,413.7200012207031,412.97509765625,15440200,MICROSOFT,2.83489990234375,1.0068645783206605,1.0,0.0,True,True
2024-05-14,5,14,1,412.0199890136719,417.489990234375,411.5499877929688,416.55999755859375,415.80999755859375,15109300,MICROSOFT,7.269989013671875,1.0174839206761674,0.0,1.0,True,True
2024-05-15,5,15,2,417.8999938964844,423.80999755859375,417.2699890136719,423.0799865722656,423.0799865722656,22239500,MICROSOFT,-2.089996337890625,0.9950600444260588,0.0,2.0,False,False
2024-05-16,5,16,3,421.7999877929688,425.4200134277344,420.3500061035156,420.989990234375,420.989990234375,17530100,MICROSOFT,-0.779998779296875,0.9981472272562524,1.0,0.0,False,False
2024-05-17,5,17,4,422.5400085449219,422.9200134277344,418.0299987792969,420.2099914550781,420.2099914550781,15352200,MICROSOFT,5.1300048828125,1.0122081934916602,2.0,0.0,True,True
2024-05-20,5,20,0,420.2099914550781,426.7699890136719,419.989990234375,425.3399963378906,425.3399963378906,16272100,MICROSOFT,3.70001220703125,1.0086989519887333,0.0,1.0,True,True
2024-05-21,5,21,1,426.8299865722656,432.9700012207031,424.8500061035156,429.0400085449219,429.0400085449219,21453300,MICROSOFT,1.47998046875,1.003449516220572,0.0,2.0,True,True
2024-05-22,5,22,2,430.0899963378906,432.4100036621094,427.1300048828125,430.5199890136719,430.5199890136719,18073700,MICROSOFT,-3.519989013671875,0.9918238662466377,0.0,3.0,False,False
2024-05-23,5,23,3,432.9700012207031,433.6000061035156,425.4200134277344,427.0,427.0,17211700,MICROSOFT,3.160003662109375,1.0074004769604434,1.0,0.0,True,True
2024-05-24,5,24,4,427.1900024414063,431.05999755859375,424.4100036621094,430.1600036621094,430.1600036621094,11845800,MICROSOFT,0.160003662109375,1.0003719631317352,0.0,1.0,True,False
2024-05-28,5,28,1,429.6300048828125,430.8200073242188,426.6000061035156,430.3200073242188,430.3200073242188,15718000,MICROSOFT,-1.149993896484375,0.9973275844094835,0.0,2.0,False,False
2024-05-29,5,29,2,425.6900024414063,430.9400024414063,425.6900024414063,429.1700134277344,429.1700134277344,15517100,MICROSOFT,-14.5,0.9662138557067628,1.0,0.0,False,False
2024-05-30,5,30,3,424.2999877929688,424.2999877929688,414.239990234375,414.6700134277344,414.6700134277344,28424800,MICROSOFT,0.459991455078125,1.0011092951990326,2.0,0.0,True,True
2024-05-31,5,31,4,416.75,416.75,404.510009765625,415.1300048828125,415.1300048828125,47995300,MICROSOFT,-1.610015869140625,0.9961216586365634,0.0,1.0,False,False
2024-06-03,6,3,0,415.5299987792969,416.4299926757813,408.9200134277344,413.5199890136719,413.5199890136719,17484700,MICROSOFT,2.550018310546875,1.0061666143797043,1.0,0.0,True,True
2024-06-04,6,4,1,412.4299926757813,416.4400024414063,409.6799926757813,416.0700073242188,416.0700073242188,14348900,MICROSOFT,7.94000244140625,1.0190833328565765,0.0,1.0,True,True
2024-06-05,6,5,2,417.80999755859375,424.0799865722656,416.2999877929688,424.010009765625,424.010009765625,16988000,MICROSOFT,0.509979248046875,1.0012027528508791,0.0,2.0,True,True
2024-06-06,6,6,3,424.010009765625,425.30999755859375,420.5799865722656,424.5199890136719,424.5199890136719,14861300,MICROSOFT,-0.66998291015625,0.9984217871301824,0.0,3.0,False,False
2024-06-07,6,7,4,426.2000122070313,426.2799987792969,423.0,423.8500061035156,423.8500061035156,13621700,MICROSOFT,4.019989013671875,1.009484461379694,1.0,0.0,True,True
2024-06-10,6,10,0,424.7000122070313,428.0799865722656,423.8900146484375,427.8699951171875,427.8699951171875,14003000,MICROSOFT,4.80999755859375,1.0112417267242035,0.0,1.0,True,True
2024-06-11,6,11,1,425.4800109863281,432.8200073242188,425.25,432.6799926757813,432.6799926757813,14551100,MICROSOFT,8.3800048828125,1.019367673626388,0.0,2.0,True,True
2024-06-12,6,12,2,435.3200073242188,443.3999938964844,433.25,441.05999755859375,441.05999755859375,22366200,MICROSOFT,0.519989013671875,1.0011789530144428,0.0,3.0,True,True
2024-06-13,6,13,3,440.8500061035156,443.3900146484375,439.3699951171875,441.5799865722656,441.5799865722656,15960600,MICROSOFT,0.990020751953125,1.0022419964266,0.0,4.0,True,True
2024-06-14,6,14,4,438.2799987792969,443.1400146484375,436.7200012207031,442.5700073242188,442.5700073242188,13582000,MICROSOFT,5.79998779296875,1.013105243683447,0.0,5.0,True,True
2024-06-17,6,17,0,442.5899963378906,450.9400024414063,440.7200012207031,448.3699951171875,448.3699951171875,20790000,MICROSOFT,-2.029998779296875,0.9954724919120284,0.0,6.0,False,False
2024-06-18,6,18,1,449.7099914550781,450.1400146484375,444.8900146484375,446.3399963378906,446.3399963378906,17112500,MICROSOFT,-0.639984130859375,0.9985661510594832,1.0,0.0,False,False
2024-06-20,6,20,3,446.2999877929688,446.5299987792969,441.2699890136719,445.7000122070313,445.7000122070313,19877400,MICROSOFT,4.079986572265625,1.0091541091777454,2.0,0.0,True,True
2024-06-21,6,21,4,447.3800048828125,450.5799865722656,446.510009765625,449.7799987792969,449.7799987792969,34486200,MICROSOFT,-2.1099853515625,0.9953088501994553,0.0,1.0,False,False
2024-06-24,6,24,0,449.7999877929688,452.75,446.4100036621094,447.6700134277344,447.6700134277344,15913700,MICROSOFT,3.279998779296875,1.0073268226169148,1.0,0.0,True,True
2024-06-25,6,25,1,448.25,451.4200134277344,446.75,450.9500122070313,450.9500122070313,16747500,MICROSOFT,1.209991455078125,1.002683205282901,0.0,1.0,True,True
2024-06-26,6,26,2,449.0,453.6000061035156,448.1900024414063,452.1600036621094,452.1600036621094,16507000,MICROSOFT,0.69000244140625,1.0015260138796396,0.0,2.0,True,True
2024-06-27,6,27,3,452.1799926757813,456.1700134277344,451.7699890136719,452.8500061035156,452.8500061035156,14806300,MICROSOFT,-5.899993896484375,0.986971416988044,0.0,3.0,False,False
2024-06-28,6,28,4,453.0700073242188,455.3800048828125,446.4100036621094,446.9500122070313,446.9500122070313,28362300,MICROSOFT,9.779998779296877,1.0218816389130485,1.0,0.0,True,True
2024-07-01,7,1,0,448.6600036621094,457.3699951171875,445.6600036621094,456.7300109863281,456.7300109863281,17662800,MICROSOFT,2.54998779296875,1.0055831404366486,0.0,1.0,True,True
2024-07-02,7,2,1,453.2000122070313,459.5899963378906,453.1099853515625,459.2799987792969,459.2799987792969,13979800,MICROSOFT,1.489990234375,1.0032441870717976,0.0,2.0,True,True
2024-07-03,7,3,2,458.1900024414063,461.0199890136719,457.8800048828125,460.7699890136719,460.7699890136719,9932800,MICROSOFT,6.790008544921875,1.0147362213399718,0.0,3.0,True,True
2024-07-05,7,5,4,459.6099853515625,468.3500061035156,458.9700012207031,467.55999755859375,467.55999755859375,16000300,MICROSOFT,-1.32000732421875,0.99717681724033,0.0,4.0,False,False
2024-07-08,7,8,0,466.5499877929688,467.7000122070313,464.4599914550781,466.239990234375,466.239990234375,12962300,MICROSOFT,-6.699981689453125,0.9856297575716636,1.0,0.0,False,False
2024-07-09,7,9,1,467.0,467.3299865722656,458.0,459.5400085449219,459.5400085449219,17207200,MICROSOFT,6.709991455078125,1.0146015392137988,2.0,0.0,True,True
2024-07-10,7,10,2,461.2200012207031,466.4599914550781,458.8599853515625,466.25,466.25,18196100,MICROSOFT,-11.54998779296875,0.9752279082188338,0.0,1.0,False,False
2024-07-11,7,11,3,462.9800109863281,464.7799987792969,451.5499877929688,454.7000122070313,454.7000122070313,23111200,MICROSOFT,-1.1500244140625,0.997470806282849,1.0,0.0,False,False
2024-07-12,7,12,4,454.3299865722656,456.3599853515625,450.6499938964844,453.5499877929688,453.5499877929688,16311300,MICROSOFT,0.410003662109375,1.0009039878142307,2.0,0.0,True,True
2024-07-15,7,15,0,453.2999877929688,457.260009765625,451.4299926757813,453.9599914550781,453.9599914550781,14429400,MICROSOFT,-4.44000244140625,0.990219397028415,0.0,1.0,False,False
2024-07-16,7,16,1,454.2200012207031,454.2999877929688,446.6600036621094,449.5199890136719,449.5199890136719,17175700,MICROSOFT,-6.0,0.9866524289316588,1.0,0.0,False,False
2024-01-02,1,2,1,151.5399932861328,152.3800048828125,148.38999938964844,149.92999267578125,149.92999267578125,47339400,AMAZON,-1.459991455078125,0.990262178840792,0.0,0.0,False,False
2024-01-03,1,3,2,149.1999969482422,151.0500030517578,148.3300018310547,148.47000122070312,148.47000122070312,49425500,AMAZON,-3.899993896484375,0.9737321084096512,1.0,0.0,False,False
2024-01-04,1,4,3,145.58999633789062,147.3800048828125,144.0500030517578,144.57000732421875,144.57000732421875,56039800,AMAZON,0.6699981689453125,1.00463442024626,2.0,0.0,True,True
2024-01-05,1,5,4,144.69000244140625,146.58999633789062,144.52999877929688,145.24000549316406,145.24000549316406,45124800,AMAZON,3.8600006103515625,1.0265767038306346,0.0,1.0,True,True
2024-01-08,1,8,0,146.74000549316406,149.39999389648438,146.14999389648438,149.10000610351562,149.10000610351562,46757100,AMAZON,2.269989013671875,1.015224607114341,0.0,2.0,True,True
2024-01-09,1,9,1,148.3300018310547,151.7100067138672,148.2100067138672,151.3699951171875,151.3699951171875,43812600,AMAZON,2.3600006103515625,1.0155909406519072,0.0,3.0,True,True
2024-01-10,1,10,2,152.05999755859375,154.4199981689453,151.8800048828125,153.72999572753906,153.72999572753906,44421800,AMAZON,1.4499969482421875,1.009432101662268,0.0,4.0,True,True
2024-01-11,1,11,3,155.0399932861328,157.1699981689453,153.1199951171875,155.17999267578125,155.17999267578125,49072700,AMAZON,-0.55999755859375,0.9963913030994674,0.0,5.0,False,False
2024-01-12,1,12,4,155.38999938964844,156.1999969482422,154.00999450683594,154.6199951171875,154.6199951171875,40460300,AMAZON,-1.459991455078125,0.9905575507619724,1.0,0.0,False,False
2024-01-16,1,16,1,153.52999877929688,154.99000549316406,152.14999389648438,153.16000366210938,153.16000366210938,41384600,AMAZON,-1.4499969482421875,0.9905327963334276,2.0,0.0,False,False
2024-01-17,1,17,2,151.49000549316406,152.14999389648438,149.91000366210938,151.7100067138672,151.7100067138672,34953400,AMAZON,1.7899932861328125,1.01179878193209,3.0,0.0,True,True
2024-01-18,1,18,3,152.77000427246094,153.77999877929688,151.82000732421875,153.5,153.5,37850200,AMAZON,1.839996337890625,1.011986946826649,0.0,1.0,True,True
2024-01-19,1,19,4,153.8300018310547,155.75999450683594,152.74000549316406,155.33999633789062,155.33999633789062,51033700,AMAZON,-0.55999755859375,0.9963950201377908,0.0,2.0,False,False
2024-01-22,1,22,0,156.88999938964844,157.0500030517578,153.89999389648438,154.77999877929688,154.77999877929688,43687500,AMAZON,1.2400054931640625,1.0080114065314874,1.0,0.0,True,True
2024-01-23,1,23,1,154.85000610351562,156.2100067138672,153.92999267578125,156.02000427246094,156.02000427246094,37986000,AMAZON,0.8499908447265625,1.005447960655367,0.0,1.0,True,True
2024-01-24,1,24,2,157.8000030517578,158.50999450683594,156.47999572753906,156.8699951171875,156.8699951171875,48547300,AMAZON,0.8800048828125,1.005609771850602,0.0,2.0,True,True
2024-01-25,1,25,3,156.9499969482422,158.50999450683594,154.5500030517578,157.75,157.75,43638600,AMAZON,1.3699951171875,1.0086845966224247,0.0,3.0,True,True
2024-01-26,1,26,4,158.4199981689453,160.72000122070312,157.91000366210938,159.1199951171875,159.1199951171875,51047400,AMAZON,2.139999389648437,1.0134489659082278,0.0,4.0,True,True
2024-01-29,1,29,0,159.33999633789062,161.2899932861328,158.89999389648438,161.25999450683594,161.25999450683594,45270400,AMAZON,-2.259994506835937,0.9859853988352943,0.0,5.0,False,False
2024-01-30,1,30,1,160.6999969482422,161.72999572753906,158.49000549316406,159.0,159.0,45207400,AMAZON,-3.800003051757813,0.9761006097373722,1.0,0.0,False,False
2024-01-31,1,31,2,157.0,159.00999450683594,154.80999755859375,155.1999969482422,155.1999969482422,50284400,AMAZON,4.080001831054688,1.0262886721087716,2.0,0.0,True,True
2024-02-01,2,1,3,155.8699951171875,159.75999450683594,155.6199951171875,159.27999877929688,159.27999877929688,76542400,AMAZON,12.529998779296877,1.0786664921856184,0.0,1.0,True,True
2024-02-02,2,2,4,169.19000244140625,172.5,167.3300018310547,171.80999755859375,171.80999755859375,117154900,AMAZON,-1.5,0.991269425404139,0.0,2.0,False,False
2024-02-05,2,5,0,170.1999969482422,170.5500030517578,167.6999969482422,170.30999755859375,170.30999755859375,55081300,AMAZON,-1.160003662109375,0.9931888692458568,1.0,0.0,False,False
2024-02-06,2,6,1,169.38999938964844,170.7100067138672,167.64999389648438,169.14999389648438,169.14999389648438,42505500,AMAZON,1.3800048828125,1.008158468416245,2.0,0.0,True,True
2024-02-07,2,7,2,169.47999572753906,170.8800048828125,168.94000244140625,170.52999877929688,170.52999877929688,47174100,AMAZON,-0.69000244140625,0.9959537767762536,0.0,1.0,False,False
2024-02-08,2,8,3,169.64999389648438,171.42999267578125,168.8800048828125,169.83999633789062,169.83999633789062,42316500,AMAZON,4.6100006103515625,1.027143197772921,1.0,0.0,True,True
2024-02-09,2,9,4,170.89999389648438,175.0,170.5800018310547,174.4499969482422,174.4499969482422,56986000,AMAZON,-2.1100006103515625,0.9879048400844764,0.0,1.0,False,False
2024-02-12,2,12,0,174.8000030517578,175.38999938964844,171.5399932861328,172.33999633789062,172.33999633789062,51050400,AMAZON,-3.699996948242188,0.9785308284387568,1.0,0.0,False,False
2024-02-13,2,13,1,167.72999572753906,170.9499969482422,165.75,168.63999938964844,168.63999938964844,56345100,AMAZON,2.339996337890625,1.013875689909628,2.0,0.0,True,True
2024-02-14,2,14,2,169.2100067138672,171.2100067138672,168.27999877929688,170.97999572753906,170.97999572753906,42815500,AMAZON,-1.17999267578125,0.9930986506885776,0.0,1.0,False,False
2024-02-15,2,15,3,170.5800018310547,171.1699981689453,167.58999633789062,169.8000030517578,169.8000030517578,49855200,AMAZON,-0.290008544921875,0.9982920580700256,1.0,0.0,False,False
2024-02-16,2,16,4,168.74000549316406,170.4199981689453,167.1699981689453,169.50999450683594,169.50999450683594,48074600,AMAZON,-2.42999267578125,0.9856646053063068,2.0,0.0,False,False
2024-02-20,2,20,1,167.8300018310547,168.7100067138672,165.74000549316406,167.0800018310547,167.0800018310547,41980300,AMAZON,1.5099945068359375,1.0090375538082816,3.0,0.0,True,True
2024-02-21,2,21,2,168.94000244140625,170.22999572753906,167.13999938964844,168.58999633789062,168.58999633789062,44575600,AMAZON,5.990005493164063,1.0355300173395745,0.0,1.0,True,True
2024-02-22,2,22,3,173.10000610351562,174.8000030517578,171.77000427246094,174.5800018310547,174.5800018310547,55392400,AMAZON,0.410003662109375,1.002348514479374,0.0,2.0,True,True
2024-02-23,2,23,4,174.27999877929688,175.75,173.6999969482422,174.99000549316406,174.99000549316406,59715200,AMAZON,-0.260009765625,0.9985141450513576,0.0,3.0,False,False
2024-02-26,2,26,0,175.6999969482422,176.3699951171875,174.25999450683594,174.72999572753906,174.72999572753906,44368600,AMAZON,-1.19000244140625,0.9931894782206608,1.0,0.0,False,False
2024-02-27,2,27,1,174.0800018310547,174.6199951171875,172.86000061035156,173.5399932861328,173.5399932861328,31141700,AMAZON,-0.3799896240234375,0.9978103628055528,2.0,0.0,False,False
2024-02-28,2,28,2,172.44000244140625,174.0500030517578,172.27000427246094,173.16000366210938,173.16000366210938,28180500,AMAZON,3.5999908447265625,1.020789967478583,3.0,0.0,True,True
2024-02-29,2,29,3,173.00999450683594,177.22000122070312,172.85000610351562,176.75999450683594,176.75999450683594,53805400,AMAZON,1.4600067138671875,1.0082598255218362,0.0,1.0,True,True
2024-03-01,3,1,4,176.75,178.72999572753906,176.07000732421875,178.22000122070312,178.22000122070312,31956200,AMAZON,-0.6399993896484375,0.9964089362290156,0.0,2.0,False,False
2024-03-04,3,4,0,177.52999877929688,180.13999938964844,177.49000549316406,177.5800018310547,177.5800018310547,37381500,AMAZON,-3.4600067138671875,0.9805157862473785,1.0,0.0,False,False
2024-03-05,3,5,1,176.92999267578125,176.92999267578125,173.3000030517578,174.1199951171875,174.1199951171875,37228300,AMAZON,-0.6100006103515625,0.9964966653603397,2.0,0.0,False,False
2024-03-06,3,6,2,175.5399932861328,176.4600067138672,173.25999450683594,173.50999450683594,173.50999450683594,32090900,AMAZON,3.3100128173828125,1.0190767847511657,3.0,0.0,True,True
2024-03-07,3,7,3,174.8300018310547,177.99000549316406,173.72000122070312,176.82000732421875,176.82000732421875,34063300,AMAZON,-1.470001220703125,0.9916864542483153,0.0,1.0,False,False
2024-03-08,3,8,4,176.44000244140625,178.7899932861328,174.3300018310547,175.35000610351562,175.35000610351562,37853500,AMAZON,-3.389999389648437,0.980667241108351,1.0,0.0,False,False
2024-03-11,3,11,0,174.30999755859375,174.47000122070312,171.47000122070312,171.9600067138672,171.9600067138672,28484800,AMAZON,3.42999267578125,1.0199464558145117,2.0,0.0,True,True
2024-03-12,3,12,1,173.5,176.75999450683594,171.97999572753906,175.38999938964844,175.38999938964844,36610600,AMAZON,1.1699981689453125,1.006670837408158,0.0,1.0,True,True
2024-03-13,3,13,2,175.89999389648438,177.6199951171875,175.5500030517578,176.55999755859375,176.55999755859375,30772600,AMAZON,2.19000244140625,1.012403729449982,0.0,2.0,True,True
2024-03-14,3,14,3,177.69000244140625,179.52999877929688,176.47000122070312,178.75,178.75,43705800,AMAZON,-4.330001831054688,0.9757762135325612,0.0,3.0,False,False
2024-03-15,3,15,4,176.63999938964844,177.92999267578125,173.89999389648438,174.4199981689453,174.4199981689453,72115500,AMAZON,0.05999755859375,1.0003439832543493,1.0,0.0,True,False
2024-03-18,3,18,0,175.8000030517578,176.69000244140625,174.27999877929688,174.47999572753906,174.47999572753906,31250700,AMAZON,1.4199981689453125,1.008138458297321,0.0,1.0,True,True
2024-03-19,3,19,1,174.22000122070312,176.08999633789062,173.52000427246094,175.89999389648438,175.89999389648438,26880900,AMAZON,2.25,1.0127913591703936,0.0,2.0,True,True
2024-03-20,3,20,2,176.13999938964844,178.52999877929688,174.63999938964844,178.14999389648438,178.14999389648438,29947200,AMAZON,0.0,1.0,0.0,3.0,False,False
2024-03-21,3,21,3,179.99000549316406,181.4199981689453,178.14999389648438,178.14999389648438,178.14999389648438,32824300,AMAZON,0.720001220703125,1.0040415450203242,1.0,0.0,True,True
2024-03-22,3,22,4,177.75,179.25999450683594,176.75,178.8699951171875,178.8699951171875,27964100,AMAZON,0.8400115966796875,1.0046962130016794,0.0,1.0,True,True
2024-03-25,3,25,0,178.00999450683594,180.9900054931641,177.24000549316406,179.7100067138672,179.7100067138672,29815500,AMAZON,-1.410003662109375,0.992154005845905,0.0,2.0,False,False
2024-03-26,3,26,1,180.1499938964844,180.4499969482422,177.9499969482422,178.3000030517578,178.3000030517578,29659000,AMAZON,1.529998779296875,1.0085810361924263,1.0,0.0,True,True
2024-03-27,3,27,2,179.8800048828125,180.0,177.30999755859375,179.8300018310547,179.8300018310547,33272600,AMAZON,0.5500030517578125,1.0030584610251772,0.0,1.0,True,True
2024-03-28,3,28,3,180.1699981689453,181.6999969482422,179.25999450683594,180.3800048828125,180.3800048828125,38051600,AMAZON,0.589996337890625,1.0032708522115514,0.0,2.0,True,True
2024-04-01,4,1,0,180.7899932861328,183.0,179.9499969482422,180.97000122070312,180.97000122070312,29174500,AMAZON,-0.279998779296875,0.9984527889848692,0.0,3.0,False,False
2024-04-02,4,2,1,179.07000732421875,180.7899932861328,178.3800048828125,180.69000244140625,180.69000244140625,32611500,AMAZON,1.720001220703125,1.0095190724304788,1.0,0.0,True,True
2024-04-03,4,3,2,179.89999389648438,182.8699951171875,179.8000030517578,182.41000366210935,182.41000366210935,31046600,AMAZON,-2.410003662109375,0.9867879852325776,0.0,1.0,False,False
2024-04-04,4,4,3,184.0,185.1000061035156,180.0,180.0,180.0,41624300,AMAZON,5.07000732421875,1.0281667073567708,1.0,0.0,True,True
2024-04-05,4,5,4,182.3800048828125,186.2700042724609,181.97000122070312,185.07000732421875,185.07000732421875,42335200,AMAZON,0.1199951171875,1.000648376897599,0.0,1.0,True,False
2024-04-08,4,8,0,186.8999938964844,187.2899932861328,184.80999755859372,185.19000244140625,185.19000244140625,39221300,AMAZON,0.4799957275390625,1.0025919095048932,0.0,2.0,True,True
2024-04-09,4,9,1,187.2400054931641,187.33999633789065,184.1999969482422,185.6699981689453,185.6699981689453,36546900,AMAZON,0.279998779296875,1.0015080453603609,0.0,3.0,True,False
2024-04-10,4,10,2,182.7700042724609,186.2700042724609,182.6699981689453,185.9499969482422,185.9499969482422,35879200,AMAZON,3.100006103515625,1.0166711812551332,0.0,4.0,True,True
2024-04-11,4,11,3,186.7400054931641,189.7700042724609,185.50999450683597,189.0500030517578,189.0500030517578,40020700,AMAZON,-2.9199981689453125,0.9845543606357632,0.0,5.0,False,False
2024-04-12,4,12,4,187.72000122070312,188.3800048828125,185.0800018310547,186.1300048828125,186.1300048828125,38554300,AMAZON,-2.510009765625,0.986514749369908,1.0,0.0,False,False
2024-04-15,4,15,0,187.42999267578125,188.69000244140625,183.0,183.6199951171875,183.6199951171875,48052400,AMAZON,-0.29998779296875,0.998366257483139,2.0,0.0,False,False
2024-04-16,4,16,1,183.2700042724609,184.8300018310547,182.25999450683597,183.32000732421875,183.32000732421875,32891300,AMAZON,-2.040008544921875,0.9888718717902192,3.0,0.0,False,False
2024-04-17,4,17,2,184.30999755859372,184.57000732421875,179.82000732421875,181.27999877929688,181.27999877929688,31359700,AMAZON,-2.05999755859375,0.9886363770274418,4.0,0.0,False,False
2024-04-18,4,18,3,181.47000122070312,182.38999938964844,178.64999389648438,179.22000122070312,179.22000122070312,30723800,AMAZON,-4.589996337890625,0.9743890396907308,5.0,0.0,False,False
2024-04-19,4,19,4,178.74000549316406,179.0,173.44000244140625,174.6300048828125,174.6300048828125,55950000,AMAZON,2.5999908447265625,1.014888568814227,6.0,0.0,True,True
2024-04-22,4,22,0,176.94000244140625,178.8699951171875,174.55999755859375,177.22999572753906,177.22999572753906,37924900,AMAZON,2.30999755859375,1.0130338972763109,0.0,1.0,True,True
2024-04-23,4,23,1,178.0800018310547,179.92999267578125,175.97999572753906,179.5399932861328,179.5399932861328,37046500,AMAZON,-2.9499969482421875,0.9835691374704422,0.0,2.0,False,False
2024-04-24,4,24,2,179.94000244140625,180.32000732421875,176.17999267578125,176.58999633789062,176.58999633789062,34185100,AMAZON,-2.9199981689453125,0.9834645323659325,1.0,0.0,False,False
2024-04-25,4,25,3,169.67999267578125,173.9199981689453,166.32000732421875,173.6699981689453,173.6699981689453,49249400,AMAZON,5.949996948242188,1.0342603616685369,2.0,0.0,True,True
2024-04-26,4,26,4,177.8000030517578,180.82000732421875,176.1300048828125,179.6199951171875,179.6199951171875,43919800,AMAZON,1.3400115966796875,1.007460258507442,0.0,1.0,True,True
2024-04-29,4,29,0,182.75,183.52999877929688,179.38999938964844,180.9600067138672,180.9600067138672,54063900,AMAZON,-5.960006713867188,0.967064508771316,0.0,2.0,False,False
2024-04-30,4,30,1,181.08999633789065,182.9900054931641,174.8000030517578,175.0,175.0,94639800,AMAZON,4.0,1.022857142857143,1.0,0.0,True,True
2024-05-01,5,1,2,181.63999938964844,185.1499938964844,176.55999755859375,179.0,179.0,94645100,AMAZON,5.720001220703125,1.0319553140821405,0.0,1.0,True,True
2024-05-02,5,2,3,180.8500061035156,185.1000061035156,179.91000366210938,184.72000122070312,184.72000122070312,54303500,AMAZON,1.4900054931640625,1.0080662921357595,0.0,2.0,True,True
