Date,Open,Volume,Close
1981-08-12,0.10770100355148315,26275200,0.10714299976825714
1981-08-13,0.10435300320386887,27484800,0.10379499942064285
1981-08-14,0.10323700308799744,24192000,0.10212100297212601
1981-08-17,0.09988799691200256,18905600,0.09877199679613113
1981-08-18,0.0976559966802597,17001600,0.09653999656438828
1981-08-19,0.09653999656438828,20675200,0.09542399644851685
1981-08-20,0.09653999656438828,17113600,0.09653999656438828
1981-08-21,0.09096000343561172,41910400,0.0898440033197403
1981-08-24,0.08482100069522858,23072000,0.08426299691200256
1981-08-25,0.08649600297212601,40700800,0.08649600297212601
1981-08-26,0.08537899702787399,33600000,0.08482100069522858
1981-08-27,0.08537899702787399,25916800,0.08537899702787399
1981-08-28,0.0898440033197403,38035200,0.0898440033197403
1981-08-31,0.0898440033197403,40947200,0.0898440033197403
1981-09-01,0.09542399644851685,37027200,0.09542399644851685
1981-09-02,0.09709800034761429,19376000,0.09709800034761429
1981-09-03,0.09319200366735458,37475200,0.09207600355148315
1981-09-04,0.09151799976825714,15254400,0.09096000343561172
1981-09-08,0.08872800320386887,25446400,0.08816999942064285
1981-09-09,0.08816999942064285,30531200,0.08816999942064285
1981-09-10,0.08872800320386887,34809600,0.08872800320386887
1981-09-11,0.08816999942064285,17539200,0.08761200308799744
1981-09-14,0.08537899702787399,27686400,0.08482100069522858
1981-09-15,0.08314699679613113,19510400,0.08258900046348572
1981-09-16,0.08147300034761429,19353600,0.08091499656438828
1981-09-17,0.07924100011587143,19376000,0.07868299633264542
1981-09-18,0.07924100011587143,26320000,0.07924100011587143
1981-09-21,0.07979899644851685,49033600,0.07979899644851685
1981-09-22,0.07589299976825714,47420800,0.07533500343561172
1981-09-23,0.07477699965238571,28201600,0.07366099953651428
1981-09-24,0.07366099953651428,18300800,0.07310300320386887
1981-09-25,0.06473200023174286,34608000,0.06361600011587143
1981-09-28,0.06417399644851685,91728000,0.06417399644851685
1981-09-29,0.06752199679613113,94684800,0.06752199679613113
1981-09-30,0.06808000057935715,49996800,0.06808000057935715
1981-10-01,0.06808000057935715,61129600,0.06808000057935715
1981-10-02,0.07366099953651428,45046400,0.07366099953651428
1981-10-05,0.07589299976825714,43097600,0.07589299976825714
1981-10-06,0.07589299976825714,28358400,0.07533500343561172
1981-10-07,0.07979899644851685,38841600,0.07979899644851685
1981-10-08,0.08258900046348572,31091200,0.08258900046348572
1981-10-09,0.08314699679613113,54521600,0.08314699679613113
1981-10-12,0.0859379991889,27350400,0.0859379991889
1981-10-13,0.0859379991889,44195200,0.0859379991889
1981-10-14,0.08147300034761429,30979200,0.08091499656438828
1981-10-15,0.08258900046348572,29433600,0.08258900046348572
1981-10-16,0.0820309966802597,36467200,0.08147300034761429
1981-10-19,0.08314699679613113,20585600,0.08314699679613113
1981-10-20,0.08761200308799744,35728000,0.08761200308799744
1981-10-21,0.08761200308799744,76899200,0.08761200308799744
1981-10-22,0.08761200308799744,32278400,0.08705399930477142
1981-10-23,0.08537899702787399,27910400,0.08482100069522858
1981-10-26,0.08482100069522858,27283200,0.08482100069522858
1981-10-27,0.08649600297212601,85590400,0.08649600297212601
1981-10-28,0.08928599953651428,44172800,0.08928599953651428
1981-10-29,0.08872800320386887,30486400,0.08816999942064285
1981-10-30,0.08928599953651428,52729600,0.08928599953651428
1981-11-02,0.08928599953651428,36915200,0.08928599953651428
1981-11-03,0.08872800320386887,28380800,0.08816999942064285
1981-11-04,0.08649600297212601,23811200,0.0859379991889
1981-11-05,0.08035700023174286,23363200,0.07979899644851685
1981-11-06,0.08035700023174286,24595200,0.08035700023174286
1981-11-09,0.08147300034761429,20384000,0.08147300034761429
1981-11-10,0.0820309966802597,16755200,0.0820309966802597
1981-11-11,0.08426299691200256,27440000,0.08426299691200256
1981-11-12,0.08705399930477142,39916800,0.08705399930477142
1981-11-13,0.08147300034761429,21011200,0.08091499656438828
1981-11-16,0.08035700023174286,22556800,0.07979899644851685
1981-11-17,0.08147300034761429,35414400,0.08147300034761429
1981-11-18,0.08426299691200256,29142400,0.08426299691200256
1981-11-19,0.08426299691200256,40006400,0.08426299691200256
1981-11-20,0.08482100069522858,38102400,0.08482100069522858
1981-11-23,0.0820309966802597,22960000,0.08091499656438828
1981-11-24,0.08091499656438828,22153600,0.08035700023174286
1981-11-25,0.0820309966802597,52550400,0.0820309966802597
1981-11-27,0.08426299691200256,37251200,0.08426299691200256
1981-11-30,0.08370500057935715,23968000,0.08314699679613113
1981-12-01,0.08314699679613113,23385600,0.08314699679613113
1981-12-02,0.08370500057935715,37564800,0.08370500057935715
1981-12-03,0.08314699679613113,20428800,0.08258900046348572
1981-12-04,0.08482100069522858,137155200,0.08482100069522858
1981-12-07,0.08537899702787399,59292800,0.08537899702787399
1981-12-08,0.08482100069522858,50624000,0.08370500057935715
1981-12-09,0.08426299691200256,34272000,0.08426299691200256
1981-12-10,0.08426299691200256,37408000,0.08426299691200256
1981-12-11,0.08426299691200256,76092800,0.08370500057935715
1981-12-14,0.0820309966802597,25244800,0.08091499656438828
1981-12-15,0.08314699679613113,31315200,0.08314699679613113
1981-12-16,0.08705399930477142,65452800,0.08705399930477142
1981-12-17,0.09430799633264542,51452800,0.09430799633264542
1981-12-18,0.10212100297212601,71724800,0.10212100297212601
1981-12-21,0.09821400046348572,56403200,0.0976559966802597
1981-12-22,0.09933000057935715,53827200,0.09933000057935715
1981-12-23,0.0976559966802597,28896000,0.09709800034761429
1981-12-24,0.0976559966802597,28918400,0.0976559966802597
1981-12-28,0.09430799633264542,36579200,0.09319200366735458
1981-12-29,0.09486600011587143,24236800,0.09486600011587143
1981-12-30,0.09877199679613113,32188800,0.09877199679613113
1981-12-31,0.09877199679613113,54656000,0.09877199679613113
1982-01-04,0.09877199679613113,71254400,0.09821400046348572
1982-01-05,0.09430799633264542,35840000,0.09319200366735458
1982-01-06,0.09263399988412857,66080000,0.09207600355148315
1982-01-07,0.0859379991889,70044800,0.08482100069522858
1982-01-08,0.08872800320386887,56604800,0.08872800320386887
1982-01-11,0.08370500057935715,33331200,0.08314699679613113
1982-01-12,0.08091499656438828,59920000,0.08035700023174286
1982-01-13,0.08035700023174286,41753600,0.07979899644851685
1982-01-14,0.08370500057935715,25715200,0.08370500057935715
1982-01-15,0.08928599953651428,46704000,0.08928599953651428
1982-01-18,0.09096000343561172,28000000,0.09096000343561172
1982-01-19,0.0898440033197403,55507200,0.08872800320386887
1982-01-20,0.09040199965238571,25827200,0.09040199965238571
1982-01-21,0.09207600355148315,33331200,0.09207600355148315
1982-01-22,0.09263399988412857,24259200,0.09263399988412857
1982-01-25,0.09040199965238571,44710400,0.0898440033197403
1982-01-26,0.08761200308799744,21212800,0.08649600297212601
1982-01-27,0.08705399930477142,31360000,0.08705399930477142
1982-01-28,0.0898440033197403,39603200,0.0898440033197403
1982-01-29,0.09096000343561172,53155200,0.09096000343561172
1982-02-01,0.09096000343561172,38528000,0.0898440033197403
1982-02-02,0.09040199965238571,54275200,0.09040199965238571
1982-02-03,0.09040199965238571,31472000,0.09040199965238571
1982-02-04,0.08872800320386887,22041600,0.08816999942064285
1982-02-05,0.08816999942064285,40297600,0.08816999942064285
1982-02-08,0.08314699679613113,31696000,0.08258900046348572
1982-02-09,0.08258900046348572,57904000,0.08258900046348572
1982-02-10,0.08370500057935715,38796800,0.08370500057935715
1982-02-11,0.08314699679613113,24528000,0.08258900046348572
1982-02-12,0.08370500057935715,19644800,0.08370500057935715
1982-02-16,0.08258900046348572,34316800,0.0820309966802597
1982-02-17,0.08314699679613113,25580800,0.08314699679613113
1982-02-18,0.08426299691200256,28380800,0.08426299691200256
1982-02-19,0.08426299691200256,13596800,0.08370500057935715
1982-02-22,0.08314699679613113,26633600,0.08258900046348572
1982-02-23,0.0820309966802597,34540800,0.08147300034761429
1982-02-24,0.0820309966802597,37945600,0.0820309966802597
1982-02-25,0.0820309966802597,30800000,0.08147300034761429
1982-02-26,0.08147300034761429,17427200,0.08147300034761429
1982-03-01,0.0820309966802597,35302400,0.0820309966802597
1982-03-02,0.0820309966802597,34809600,0.0820309966802597
1982-03-03,0.0820309966802597,23654400,0.0820309966802597
1982-03-04,0.08091499656438828,38371200,0.08035700023174286
1982-03-05,0.07477699965238571,45315200,0.0742190033197403
1982-03-08,0.07366099953651428,35145600,0.07310300320386887
1982-03-09,0.07366099953651428,52505600,0.07366099953651428
1982-03-10,0.07310300320386887,86934400,0.07254499942064285
1982-03-11,0.07254499942064285,22579200,0.07254499942064285
1982-03-12,0.06863799691200256,46547200,0.06808000057935715
1982-03-15,0.06808000057935715,51363200,0.06752199679613113
1982-03-16,0.06696400046348572,47152000,0.0664059966802597
1982-03-17,0.06361600011587143,50489600,0.06305799633264542
1982-03-18,0.06808000057935715,56336000,0.06808000057935715
1982-03-19,0.0742190033197403,65811200,0.0742190033197403
1982-03-22,0.07979899644851685,69193600,0.07979899644851685
1982-03-23,0.07924100011587143,55955200,0.07868299633264542
1982-03-24,0.07477699965238571,51609600,0.0742190033197403
1982-03-25,0.0742190033197403,84112000,0.07366099953651428
1982-03-26,0.07310300320386887,50780800,0.07254499942064285
1982-03-29,0.0742190033197403,67603200,0.0742190033197403
1982-03-30,0.07533500343561172,77952000,0.07533500343561172
1982-03-31,0.07533500343561172,50153600,0.07533500343561172
1982-04-01,0.07924100011587143,59136000,0.07924100011587143
1982-04-02,0.07924100011587143,84806400,0.07924100011587143
1982-04-05,0.07924100011587143,86643200,0.07924100011587143
1982-04-06,0.07924100011587143,71590400,0.07868299633264542
1982-04-07,0.078125,29097600,0.07756700366735458
1982-04-08,0.078125,23990400,0.078125
1982-04-12,0.078125,44307200,0.07756700366735458
1982-04-13,0.07198700308799744,85299200,0.07142899930477142
1982-04-14,0.07198700308799744,113590400,0.07198700308799744
1982-04-15,0.07310300320386887,164281600,0.07310300320386887
1982-04-16,0.07533500343561172,104048000,0.07533500343561172
1982-04-19,0.07477699965238571,41283200,0.07366099953651428
1982-04-20,0.07087100297212601,80550400,0.0703129991889
1982-04-21,0.0703129991889,73024000,0.06975399702787399
1982-04-22,0.06919600069522858,52595200,0.06863799691200256
1982-04-23,0.06863799691200256,48294400,0.06863799691200256
1982-04-26,0.0703129991889,57926400,0.0703129991889
1982-04-27,0.06863799691200256,70268800,0.06808000057935715
1982-04-28,0.06584800034761429,99232000,0.06528999656438828
1982-04-29,0.06528999656438828,82230400,0.06528999656438828
1982-04-30,0.06584800034761429,277401600,0.06584800034761429
1982-05-03,0.06808000057935715,82700800,0.06808000057935715
1982-05-04,0.0703129991889,73987200,0.0703129991889
1982-05-05,0.0703129991889,53939200,0.06919600069522858
1982-05-06,0.07142899930477142,75465600,0.07142899930477142
1982-05-07,0.07254499942064285,84716800,0.07254499942064285
1982-05-10,0.07198700308799744,31606400,0.07142899930477142
1982-05-11,0.06975399702787399,103017600,0.06919600069522858
1982-05-12,0.06808000057935715,71008000,0.06752199679613113
1982-05-13,0.06808000057935715,54454400,0.06808000057935715
1982-05-14,0.0664059966802597,95737600,0.06528999656438828
1982-05-17,0.06473200023174286,76204800,0.06417399644851685
1982-05-18,0.06361600011587143,122035200,0.06305799633264542
1982-05-19,0.06305799633264542,75286400,0.0625
1982-05-20,0.06305799633264542,27619200,0.06305799633264542
1982-05-21,0.06361600011587143,38841600,0.06361600011587143
1982-05-24,0.06417399644851685,31987200,0.06417399644851685
1982-05-25,0.06417399644851685,51564800,0.06417399644851685
1982-05-26,0.06417399644851685,43276800,0.06361600011587143
1982-05-27,0.06305799633264542,31248000,0.0625
1982-05-28,0.0625,19196800,0.0625
1982-06-01,0.061941999942064285,47600000,0.06138399988412857
1982-06-02,0.0625,32905600,0.0625
1982-06-03,0.06138399988412857,39760000,0.06026799976825714
1982-06-04,0.05915199965238571,37676800,0.05859399959445
1982-06-07,0.05859399959445,37161600,0.05859399959445
1982-06-08,0.05859399959445,31404800,0.05803599953651428
1982-06-09,0.05747799947857857,33846400,0.05691999942064285
1982-06-10,0.05747799947857857,34406400,0.05747799947857857
1982-06-11,0.059709999710321426,54633600,0.059709999710321426
1982-06-14,0.059709999710321426,29993600,0.059709999710321426
1982-06-15,0.059709999710321426,35212800,0.059709999710321426
1982-06-16,0.059709999710321426,41731200,0.059709999710321426
1982-06-17,0.05915199965238571,29164800,0.05859399959445
1982-06-18,0.05859399959445,19868800,0.05747799947857857
1982-06-21,0.05747799947857857,28537600,0.05747799947857857
1982-06-22,0.059709999710321426,17561600,0.059709999710321426
1982-06-23,0.06138399988412857,52752000,0.06138399988412857
1982-06-24,0.06138399988412857,44150400,0.06138399988412857
1982-06-25,0.059709999710321426,26678400,0.05915199965238571
1982-06-28,0.05915199965238571,25155200,0.05859399959445
1982-06-29,0.05747799947857857,35817600,0.05691999942064285
1982-06-30,0.05691999942064285,67625600,0.05691999942064285
1982-07-01,0.05691999942064285,55731200,0.05636199936270714
1982-07-02,0.05412900075316429,58105600,0.05357100069522858
1982-07-06,0.05189700052142143,87696000,0.05133900046348572
1982-07-07,0.05133900046348572,30374400,0.05133900046348572
1982-07-08,0.049665000289678574,164326400,0.04910700023174286
1982-07-09,0.05078100040555,128419200,0.05078100040555
1982-07-12,0.05189700052142143,63392000,0.05189700052142143
1982-07-13,0.05524599924683571,114374400,0.05524599924683571
1982-07-14,0.05580399930477142,71120000,0.05580399930477142
1982-07-15,0.05691999942064285,65788800,0.05691999942064285
1982-07-16,0.05915199965238571,77011200,0.05915199965238571
1982-07-19,0.059709999710321426,83776000,0.059709999710321426
1982-07-20,0.06361600011587143,49705600,0.06361600011587143
1982-07-21,0.06361600011587143,71702400,0.06361600011587143
1982-07-22,0.06417399644851685,35212800,0.06417399644851685
1982-07-23,0.06361600011587143,18300800,0.06305799633264542
1982-07-26,0.060825999826192856,56851200,0.06026799976825714
1982-07-27,0.06026799976825714,32323200,0.06026799976825714
1982-07-28,0.05803599953651428,53513600,0.05747799947857857
1982-07-29,0.059709999710321426,61868800,0.059709999710321426
1982-07-30,0.06026799976825714,38617600,0.06026799976825714
1982-08-02,0.061941999942064285,94393600,0.061941999942064285
1982-08-03,0.05859399959445,89868800,0.05803599953651428
1982-08-04,0.05803599953651428,83865600,0.05747799947857857
1982-08-05,0.05580399930477142,69753600,0.05524599924683571
1982-08-06,0.05524599924683571,96835200,0.054687999188899994
1982-08-09,0.05524599924683571,56112000,0.05524599924683571
1982-08-10,0.05859399959445,112246400,0.05859399959445
1982-08-11,0.05915199965238571,69888000,0.05915199965238571
1982-08-12,0.05915199965238571,30620800,0.05859399959445
1982-08-13,0.05859399959445,25961600,0.05859399959445
1982-08-16,0.059709999710321426,38416000,0.059709999710321426
1982-08-17,0.06361600011587143,47734400,0.06361600011587143
1982-08-18,0.06361600011587143,125059200,0.06361600011587143
1982-08-19,0.06417399644851685,47622400,0.06417399644851685
1982-08-20,0.06584800034761429,54857600,0.06584800034761429
1982-08-23,0.06863799691200256,69686400,0.06863799691200256
1982-08-24,0.07198700308799744,155769600,0.07198700308799744
1982-08-25,0.07700899988412857,357078400,0.07700899988412857
1982-08-26,0.07924100011587143,210582400,0.07924100011587143
1982-08-27,0.07589299976825714,98649600,0.07533500343561172
1982-08-30,0.07645100355148315,80438400,0.07645100355148315
1982-08-31,0.08035700023174286,140560000,0.08035700023174286
1982-09-01,0.07868299633264542,82566400,0.078125
1982-09-02,0.08147300034761429,75420800,0.08147300034761429
1982-09-03,0.0820309966802597,104540800,0.0820309966802597
1982-09-07,0.078125,81379200,0.07756700366735458
1982-09-08,0.08035700023174286,72329600,0.08035700023174286
1982-09-09,0.07924100011587143,63593600,0.07868299633264542
1982-09-10,0.08091499656438828,56067200,0.08091499656438828
1982-09-13,0.08147300034761429,58889600,0.08147300034761429
1982-09-14,0.08426299691200256,101494400,0.08426299691200256
1982-09-15,0.08426299691200256,71747200,0.08370500057935715
1982-09-16,0.0820309966802597,80371200,0.08091499656438828
1982-09-17,0.07979899644851685,54051200,0.07924100011587143
1982-09-20,0.07979899644851685,39132800,0.07979899644851685
1982-09-21,0.08147300034761429,36668800,0.08147300034761429
1982-09-22,0.08370500057935715,103376000,0.08370500057935715
1982-09-23,0.08370500057935715,139820800,0.08370500057935715
1982-09-24,0.08147300034761429,178192000,0.08091499656438828
1982-09-27,0.08091499656438828,38147200,0.08091499656438828
1982-09-28,0.0820309966802597,85523200,0.0820309966802597
1982-09-29,0.0820309966802597,65564800,0.0820309966802597
1982-09-30,0.0820309966802597,74681600,0.08147300034761429
1982-10-01,0.08258900046348572,46256000,0.08258900046348572
1982-10-04,0.08258900046348572,69328000,0.08370500057935715
1982-10-05,0.08370500057935715,80236800,0.08426299691200256
1982-10-06,0.08426299691200256,173532800,0.09040199965238571
1982-10-07,0.09096000343561172,311673600,0.0976559966802597
1982-10-08,0.0976559966802597,275542400,0.10491099953651428
1982-10-11,0.10491099953651428,313734400,0.10714299976825714
1982-10-12,0.10714299976825714,258944000,0.10379499942064285
1982-10-13,0.10379499942064285,198844800,0.10491099953651428
1982-10-14,0.10491099953651428,178662400,0.1054690033197403
1982-10-15,0.10491099953651428,144614400,0.10267899930477142
1982-10-18,0.10267899930477142,94348800,0.10491099953651428
1982-10-19,0.10491099953651428,122841600,0.10714299976825714
1982-10-20,0.10714299976825714,242099200,0.1132809966802597
1982-10-21,0.1132809966802597,227516800,0.11607100069522858
1982-10-22,0.11607100069522858,161683200,0.11551299691200256
1982-10-25,0.11551299691200256,184934400,0.10881700366735458
1982-10-26,0.10881700366735458,167753600,0.109375
1982-10-27,0.109375,191161600,0.11216499656438828
1982-10-28,0.11216499656438828,217683200,0.11216499656438828
1982-10-29,0.11216499656438828,118115200,0.1132809966802597
1982-11-01,0.1132809966802597,104361600,0.11941999942064285
1982-11-02,0.12053599953651428,310844800,0.12779000401496887
1982-11-03,0.12779000401496887,235132800,0.1372770071029663
1982-11-04,0.1372770071029663,329078400,0.13839299976825714
1982-11-05,0.1372770071029663,141500800,0.13448700308799744
1982-11-08,0.13448700308799744,119190400,0.1289059966802597
1982-11-09,0.1289059966802597,179782400,0.1333709955215454
1982-11-10,0.13392899930477142,202787200,0.13839299976825714
1982-11-11,0.13839299976825714,123155200,0.14732100069522858
1982-11-12,0.14732100069522858,131107200,0.1445309966802597
1982-11-15,0.1445309966802597,124588800,0.141183003783226
